FY,Dept Level,Job Code,Job Title,Sum FTE,Biweekly Low Rate,Biweekly High Rate
2010,DPH,1043,IS Engineer-Senior,13.23,3743.00,4706.00
2010,DPH,1044,IS Engineer-Principal,11.31,4025.00,5062.00
2010,DPH,1051,IS Business Analyst-Assistant,1.00,2353.00,2960.00
2010,DPH,1052,IS Business Analyst,12.00,2722.00,3427.00
2010,DPH,1053,IS Business Analyst-Senior,13.10,3154.00,3966.00
2010,DPH,1054,IS Business Analyst-Principal,21.69,3652.00,4592.00
2010,DPH,1062,IS Programmer Analyst,2.00,2353.00,2960.00
2010,DPH,1063,IS Programmer Analyst-Senior,5.00,2858.00,3598.00
2010,DPH,1064,IS Prg Analyst-Principal,5.00,3326.00,4185.00
2010,DPH,1070,IS Project Director,10.77,4025.00,5062.00
2010,DPH,1071,IS Manager,0.07,4221.00,6011.00
2010,DPH,1161,"Ex Asst to Admin, SFGH",2.00,3581.00,4352.00
2010,DPH,1164,"Adm, SFGH Medical Center",1.00,8081.00,9822.00
2010,DPH,1202,Personnel Clerk,1.50,1686.00,2048.00
2010,DPH,1203,Personnel Technician,1.00,2130.00,2589.00
2010,DPH,1204,Senior Personnel Clerk,13.74,1951.00,2371.00
2010,DPH,1220,Payroll Clerk,13.20,1936.00,2354.00
2010,DPH,1222,Sr Payroll & Personnel Clerk,10.00,2124.00,2582.00
2010,DPH,1226,Chf Payroll & Personnel Clerk,3.95,2472.00,3005.00
2010,DPH,1233,EEO Programs Specialist,3.00,2602.00,3162.00
2010,DPH,1241,Personnel Analyst,9.19,2193.00,3229.00
2010,DPH,1244,Senior Personnel Analyst,9.00,3108.00,3777.00
2010,DPH,1314,Public Relations Officer,1.00,2806.00,3410.00
2010,DPH,1402,Junior Clerk,1.00,1394.00,1690.00
2010,DPH,1404,Clerk,43.77,1517.00,1840.00
2010,DPH,1406,Senior Clerk,125.61,1573.00,1909.00
2010,DPH,1408,Principal Clerk,16.00,2074.00,2521.00
2010,DPH,1422,Junior Clerk Typist,2.00,1443.00,1748.00
2010,DPH,1424,Clerk Typist,17.53,1577.00,1914.00
2010,DPH,1426,Senior Clerk Typist,39.13,1727.00,2099.00
2010,DPH,1428,Unit Clerk,71.56,1835.00,2230.00
2010,DPH,1429,Nurses Staffing Assistant,16.89,1690.00,2053.00
2010,DPH,1430,Transcriber Typist,1.50,1727.00,2099.00
2010,DPH,1431,Senior Unit Clerk,4.00,1909.00,2319.00
2010,DPH,1440,Medical Transcriber Typist,7.00,1835.00,2230.00
2010,DPH,1441,Sr Medical Transcriber Typist,1.00,1909.00,2319.00
2010,DPH,1444,Secretary 1,2.86,1646.00,1999.00
2010,DPH,1446,Secretary 2,20.24,1904.00,2314.00
2010,DPH,1454,Executive Secretary 3,1.00,2582.00,3138.00
2010,DPH,1551,"Secretary, Health Commission",1.00,3513.00,4270.00
2010,DPH,1630,Account Clerk,14.77,1626.00,1975.00
2010,DPH,1632,Senior Account Clerk,19.94,1881.00,2287.00
2010,DPH,1634,Principal Account Clerk,1.00,2124.00,2582.00
2010,DPH,1635,Health Care Billing Clerk 1,8.00,1773.00,2156.00
2010,DPH,1636,Health Care Billing Clerk 2,62.92,1994.00,2424.00
2010,DPH,1637,Patient Accounts Clerk,14.00,2069.00,2514.00
2010,DPH,1650,Accountant I,0.50,2135.00,2596.00
2010,DPH,1652,Accountant II,35.75,2365.00,2874.00
2010,DPH,1654,Accountant III,18.66,2862.00,3479.00
2010,DPH,1657,Accountant IV,12.00,3313.00,4028.00
2010,DPH,1662,Patient Accounts Asst Sprv,3.00,2145.00,2607.00
2010,DPH,1663,Patient Accounts Supervisor,9.00,2449.00,2977.00
2010,DPH,1664,Patient Accounts Manager,1.00,2806.00,3410.00
2010,DPH,1670,Financial Systems Supervisor,3.00,3851.00,4681.00
2010,DPH,1708,Senior Telephone Operator,17.50,1658.00,2014.00
2010,DPH,1802,Research Assistant,1.00,2023.00,2459.00
2010,DPH,1820,Junior Administrative Analyst,7.66,1862.00,2264.00
2010,DPH,1822,Administrative Analyst,17.89,2449.00,2977.00
2010,DPH,1823,Senior Administrative Analyst,26.05,2977.00,3618.00
2010,DPH,1824,Pr Administrative Analyst,14.12,3446.00,4188.00
2010,DPH,1825,Prnpl Admin Analyst II,3.00,3769.00,4581.00
2010,DPH,1842,Management Assistant,3.88,2252.00,2737.00
2010,DPH,1844,Senior Management Assistant,3.75,2582.00,3138.00
2010,DPH,1920,Inventory Clerk,1.00,1513.00,1835.00
2010,DPH,1926,Sr Materials & Supplies Sprv,1.00,1706.00,2074.00
2010,DPH,1932,Assistant Storekeeper,14.50,1513.00,1835.00
2010,DPH,1934,Storekeeper,7.63,1658.00,2014.00
2010,DPH,1936,Senior Storekeeper,1.00,1765.00,2145.00
2010,DPH,1938,Stores & Equip Asst Sprv,1.00,2145.00,2607.00
2010,DPH,1942,Asst Materials Coordinator,4.00,2700.00,3282.00
2010,DPH,1944,Materials Coordinator,3.00,3446.00,4188.00
2010,DPH,1950,Assistant Purchaser,2.00,2004.00,2435.00
2010,DPH,1956,Senior Purchaser,1.35,3047.00,3703.00
2010,DPH,2105,Patient Svcs Finance Tech,20.00,1731.00,2104.00
2010,DPH,2106,Med Staff Svcs Dept Spc,4.00,1955.00,2377.00
2010,DPH,2107,Med Staff Svcs Dept Anl,3.00,2577.00,3132.00
2010,DPH,2110,Medical Records Clerk,44.17,1787.00,2172.00
2010,DPH,2112,Medical Records Technician,41.27,2004.00,2435.00
2010,DPH,2114,Medical Records Tech Sprv,7.00,2342.00,2847.00
2010,DPH,2119,Health Care Analyst,13.25,2596.00,3155.00
2010,DPH,2145,Hospital Assoc Administrator,1.15,4799.00,5834.00
2010,DPH,2202,Dental Aide,15.05,1985.00,2412.00
2010,DPH,2204,Dental Hygienist,3.88,2700.00,3282.00
2010,DPH,2210,Dentist,8.57,4539.00,5934.00
2010,DPH,2218,Physician Assistant,1.05,4516.00,6392.00
2010,DPH,2230,Physician Specialist,42.24,4882.00,6542.00
2010,DPH,2232,Senior Physician Specialist,101.61,5383.00,7042.00
2010,DPH,2233,Supervising Physician Spec,18.66,5794.00,7574.00
2010,DPH,2235,"Medical Dir, Dept of Health",1.00,6404.00,7785.00
2010,DPH,2246,Asst Dir of Clinical Svcs 1,1.00,3446.00,4188.00
2010,DPH,2248,Asst Dir Clinical Svcs 2,0.90,4286.00,5209.00
2010,DPH,2273,Post M.D. 1,58.00,1999.23,1999.23
2010,DPH,2275,Post M.D. 2,65.00,2056.34,2056.34
2010,DPH,2277,Post M.D. 3,43.00,2127.40,2127.40
2010,DPH,2279,Post M.D. 4,21.00,2199.42,2199.42
2010,DPH,2281,Post M.D. 5,12.00,2304.28,2304.28
2010,DPH,2283,Post M.D. 6,17.00,2372.18,2372.18
2010,DPH,2302,Nursing Assistant,234.17,1965.00,2388.00
2010,DPH,2303,Patient Care Assistant,334.77,1565.00,1899.00
2010,DPH,2305,Psychiatric Technician,44.10,2124.00,2582.00
2010,DPH,2306,Senior Psychiatric Orderly,1.00,2209.00,2685.00
2010,DPH,2310,Surgical Procedures Technician,17.60,2145.00,2607.00
2010,DPH,2312,Licensed Vocational Nurse,177.00,2115.00,2571.00
2010,DPH,2314,Public Health Team Leader,14.80,2226.00,2706.00
2010,DPH,2320,Registered Nurse,1146.12,3645.00,4788.00
2010,DPH,2322,Nurse Manager,91.31,4478.00,6521.00
2010,DPH,2323,Clinical Nurse Specialist,32.82,4098.00,6394.00
2010,DPH,2324,Nursing Supervisor,22.04,4936.00,7186.00
2010,DPH,2325,Nurse Midwife,2.84,4098.00,6394.00
2010,DPH,2326,Nursing Supervisor Psychiatric,7.00,4936.00,7186.00
2010,DPH,2328,Nurse Practitioner,135.78,4516.00,6392.00
2010,DPH,2330,Anesthetist,10.60,5947.00,8412.00
2010,DPH,2340,Operating Room Nurse,2.00,3645.00,4788.00
2010,DPH,2390,Central Processing & Dist Tech,30.84,2053.00,2496.00
2010,DPH,2392,Sr Cent Proc & Dist Tech,2.00,2521.00,3064.00
2010,DPH,2402,Laboratory Helper,1.00,1638.00,1990.00
2010,DPH,2406,Pharmacy Helper,6.00,2023.00,2459.00
2010,DPH,2408,Senior Pharmacy Helper,1.00,2033.00,2472.00
2010,DPH,2409,Pharmacy Technician,54.57,2314.00,2813.00
2010,DPH,2416,Bacteriological Lab Assistant,9.00,1849.00,2247.00
2010,DPH,2424,X-Ray Laboratory Aide,24.43,1899.00,2309.00
2010,DPH,2430,Medical Evaluations Assistant,143.21,1756.00,2135.00
2010,DPH,2436,Electroencephalograph Tech 1,1.00,2033.00,2472.00
2010,DPH,2450,Pharmacist,36.49,4017.00,5126.00
2010,DPH,2453,Supervising Pharmacist,5.00,5101.00,6201.00
2010,DPH,2454,Clinical Pharmacist,34.48,4428.00,5652.00
2010,DPH,2462,Microbiologist,6.75,2793.00,3396.00
2010,DPH,2464,Senior Microbiologist,4.00,3189.00,3873.00
2010,DPH,2466,Chief Microbiologist,1.20,3378.00,4106.00
2010,DPH,2467,Diagnostic Imaging Tech I,20.70,2841.00,3807.00
2010,DPH,2468,Diagnostic Imaging Tech II,30.45,2983.00,3998.00
2010,DPH,2469,Diagnostic Imaging Tech III,7.80,3132.00,4197.00
2010,DPH,2470,Diagnostic Imaging Tech IV,5.00,3189.00,4270.00
2010,DPH,2496,Radiologic Tech Sprv,5.00,3921.00,4766.00
2010,DPH,2514,Orthopedic Technician 1,1.00,1881.00,2287.00
2010,DPH,2515,Orthopedic Technician 2,1.00,1975.00,2401.00
2010,DPH,2520,Morgue Attendant,0.60,2074.00,2521.00
2010,DPH,2522,Senior Morgue Attendant,1.00,2104.00,2557.00
2010,DPH,2533,Emergency Med Svcs Agency Spec,3.00,3155.00,3836.00
2010,DPH,2536,Respiratory Care Practitioner,1.00,2156.00,2621.00
2010,DPH,2537,Respiratory Care Prctnr 2,1.00,2726.00,3313.00
2010,DPH,2538,Audiometrist,0.50,2890.00,3689.00
2010,DPH,2540,Audiologist,1.00,3126.00,3989.00
2010,DPH,2542,Speech Pathologist,7.47,3108.00,4164.00
2010,DPH,2548,Occupational Therapist,38.91,2819.00,3966.00
2010,DPH,2550,Senior Occupational Therapist,5.00,3189.00,4484.00
2010,DPH,2551,Mental Hlth Treatment Spec,5.00,2800.00,3403.00
2010,DPH,2552,"Dir of Act, Therapy & Vol Svcs",2.00,2472.00,3005.00
2010,DPH,2554,Therapy Aide,10.85,2145.00,2607.00
2010,DPH,2555,Physical Therapist Assistant,4.42,2371.00,3178.00
2010,DPH,2556,Physical Therapist,39.00,2819.00,3966.00
2010,DPH,2558,Senior Physical Therapist,5.42,3189.00,4484.00
2010,DPH,2561,Optometrist,1.00,3217.00,3910.00
2010,DPH,2565,Acupuncturist,1.00,2166.00,2632.00
2010,DPH,2566,Rehabilitation Counselor,4.00,2264.00,2752.00
2010,DPH,2574,Clinical Psychologist,30.06,3018.00,3668.00
2010,DPH,2575,Research Psychologist,2.00,3248.00,3948.00
2010,DPH,2576,Sprv Clincal Psychologist,2.50,3263.00,3966.00
2010,DPH,2583,Home Health Aide,45.34,1282.00,1554.00
2010,DPH,2585,Health Worker 1,51.01,1539.00,1867.00
2010,DPH,2586,Health Worker 2,115.48,1719.00,2089.00
2010,DPH,2587,Health Worker 3,126.84,1881.00,2287.00
2010,DPH,2588,Health Worker 4,58.05,2199.00,2672.00
2010,DPH,2589,Health Program Coordinator 1,15.75,2365.00,2874.00
2010,DPH,2591,Health Program Coordinator 2,18.93,2647.00,3217.00
2010,DPH,2593,Health Program Coordinator 3,43.61,2960.00,3597.00
2010,DPH,2594,Employee Assistance Counselor,0.50,2607.00,3169.00
2010,DPH,2604,Food Service Worker,104.75,1375.00,1666.00
2010,DPH,2606,Senior Food Service Worker,21.00,1443.00,1748.00
2010,DPH,2608,Supply Room Attendant,1.00,1484.00,1800.00
2010,DPH,2618,Food Service Supervisor,6.00,1773.00,2156.00
2010,DPH,2619,Senior Food Service Supervisor,2.00,1955.00,2377.00
2010,DPH,2620,Food Service Mgr Administrator,2.00,2449.00,2977.00
2010,DPH,2622,Dietetic Technician,4.50,1666.00,2023.00
2010,DPH,2624,Dietitian,15.25,2377.00,2890.00
2010,DPH,2626,Chief Dietitian,2.00,2607.00,3169.00
2010,DPH,2650,Assistant Cook,2.00,1477.00,1791.00
2010,DPH,2652,Baker,1.00,1955.00,2377.00
2010,DPH,2654,Cook,16.00,1835.00,2230.00
2010,DPH,2656,Chef,4.00,2074.00,2521.00
2010,DPH,2708,Custodian,1.00,1584.00,1923.00
2010,DPH,2736,Porter,284.32,1584.00,1923.00
2010,DPH,2738,Porter Assistant Supervisor,5.00,1740.00,2115.00
2010,DPH,2740,Porter Supervisor 1,13.00,1918.00,2332.00
2010,DPH,2770,Senior Laundry Worker,3.00,1539.00,1867.00
2010,DPH,2772,Sewing Technician,2.00,1503.00,1823.00
2010,DPH,2785,Asst General Services Manager,5.00,2188.00,2660.00
2010,DPH,2786,General Services Manager,1.00,2596.00,3155.00
2010,DPH,2802,Epidemiologist 1,5.70,2354.00,2862.00
2010,DPH,2803,Epidemiologist 2,22.28,3005.00,3653.00
2010,DPH,2804,Epidemiologist 3,0.51,3313.00,4028.00
2010,DPH,2806,Disease Control Investigator,9.70,2135.00,2596.00
2010,DPH,2808,Sr Disease Control Invstgtor,1.00,2297.00,2793.00
2010,DPH,2818,Health Program Planner,8.25,2557.00,3108.00
2010,DPH,2819,Assistant Health Educator,7.57,2365.00,2874.00
2010,DPH,2820,Senior Health Program Planner,12.89,2960.00,3597.00
2010,DPH,2822,Health Educator,16.88,2737.00,3327.00
2010,DPH,2825,Senior Health Educator,3.15,2946.00,3581.00
2010,DPH,2830,Public Health Nurse,56.40,3645.00,4788.00
2010,DPH,2846,Nutritionist,16.14,2737.00,3327.00
2010,DPH,2903,Eligibility Worker,97.41,1881.00,2287.00
2010,DPH,2905,Senior Eligibility Worker,1.00,2156.00,2621.00
2010,DPH,2908,Hospital Eligiblity Worker,94.94,2156.00,2621.00
2010,DPH,2909,Hospital Elig Wrk Supervisor,10.00,2632.00,3199.00
2010,DPH,2910,Social Worker,3.00,1936.00,2354.00
2010,DPH,2912,Senior Social Worker,2.00,2221.00,2700.00
2010,DPH,2917,Program Support Analyst,1.05,2933.00,3566.00
2010,DPH,2920,Medical Social Worker,79.90,2607.00,3169.00
2010,DPH,2922,Senior Medical Social Worker,7.20,2726.00,3313.00
2010,DPH,2924,Medical Social Work Supervisor,2.00,3041.00,3696.00
2010,DPH,2930,Psychiatric Social Worker,140.81,2607.00,3169.00
2010,DPH,2931,"Marriage, Family & Child Cnslr",28.16,2607.00,3169.00
2010,DPH,2932,Sr Psychiatric Social Worker,44.50,2726.00,3313.00
2010,DPH,2935,"Sr Marriage, Fam & Cld Cnslr",2.00,2726.00,3313.00
2010,DPH,2947,"Hospital Eligibility Mgr, DPH",1.00,2960.00,3597.00
2010,DPH,3417,Gardener,4.00,1941.00,2360.00
2010,DPH,3450,Agricultural Inspector,2.00,1886.00,2292.00
2010,DPH,4320,Cashier 1,4.00,1577.00,1914.00
2010,DPH,4321,Cashier 2,3.00,1686.00,2048.00
2010,DPH,4322,Cashier 3,1.00,1890.00,2297.00
2010,DPH,5174,Administrative Engineer,1.00,4246.00,5161.00
2010,DPH,5177,Safety Officer,2.00,3815.00,4637.00
2010,DPH,5504,Project Manager 2,1.00,5134.00,5134.00
2010,DPH,5506,Project Manager 3,1.00,6231.00,6231.00
2010,DPH,6108,Environmental Hlth Tech 1,12.08,2033.00,2472.00
2010,DPH,6110,Environmental Hlth Tech 2,1.00,2297.00,2793.00
2010,DPH,6120,Environmental Health Inspector,20.50,3138.00,3815.00
2010,DPH,6122,Sr Environmental Hlth Insp,36.45,3359.00,4082.00
2010,DPH,6124,Pr Environmental Hlth Insp,6.25,3618.00,4397.00
2010,DPH,6130,Safety Analyst,2.00,3460.00,4206.00
2010,DPH,6137,Assistant Industrial Hygienist,0.25,2607.00,3169.00
2010,DPH,6138,Industrial Hygienist,4.77,3460.00,4206.00
2010,DPH,6139,Senior Industrial Hygienist,7.00,3881.00,4717.00
2010,DPH,6220,"Inspector, Weights & Measures",6.00,1886.00,2292.00
2010,DPH,7120,Bldgs & Grounds Maint Supt,2.00,4212.00,4212.00
2010,DPH,7203,Bldg & Grounds Maint Sprv,4.00,3600.00,3600.00
2010,DPH,7205,Chief Stationary Engineer,3.00,3671.00,3671.00
2010,DPH,7236,Locksmith Supervisor 1,1.00,3169.00,3851.00
2010,DPH,7242,Painter Supervisor 1,1.00,2685.00,3446.00
2010,DPH,7324,Beautician,2.00,1853.00,2252.00
2010,DPH,7334,Stationary Engineer,35.35,2893.00,2893.00
2010,DPH,7335,Senior Stationary Engineer,10.77,3279.00,3279.00
2010,DPH,7342,Locksmith,2.50,2571.00,3126.00
2010,DPH,7344,Carpenter,4.00,2571.00,3126.00
2010,DPH,7345,Electrician,3.00,2890.00,3513.00
2010,DPH,7346,Painter,5.00,2365.00,2874.00
2010,DPH,7347,Plumber,2.00,2989.00,3633.00
2010,DPH,7348,Steamfitter,2.00,2989.00,3633.00
2010,DPH,7355,Truck Driver,2.00,2317.00,2951.00
2010,DPH,7450,Shade and Drapery Worker,1.00,1723.00,2094.00
2010,DPH,7524,Institution Utility Worker,8.00,1513.00,1835.00
2010,DPH,8106,Legal Process Clerk,3.00,1646.00,1999.00
2010,DPH,8139,Industrial Injury Investigator,1.00,2156.00,2621.00
2010,DPH,9924,PS Aide Health Services,19.10,1299.00,1299.00
2010,DPH,P103,Special Nurse,85.47,4556.00,5986.00
2010,DPH,TEMPM,Temporary Position,62.40,0.00,0.00
2010,DPH,TEMPN,Temporary Position,35.69,0.00,0.00
2010,DPT,1004,IS Operator-Analyst,2.00,2252.00,2737.00
2010,DPT,1044,IS Engineer-Principal,1.00,4025.00,5062.00
2010,DPT,1053,IS Business Analyst-Senior,1.00,3154.00,3966.00
2010,DPT,1070,IS Project Director,1.00,4025.00,5062.00
2010,DPT,1312,Public Information Officer,1.00,2354.00,2862.00
2010,DPT,1404,Clerk,7.00,1517.00,1840.00
2010,DPT,1406,Senior Clerk,7.00,1573.00,1909.00
2010,DPT,1408,Principal Clerk,3.00,2074.00,2521.00
2010,DPT,1410,Chief Clerk,1.00,2377.00,2890.00
2010,DPT,1424,Clerk Typist,4.00,1577.00,1914.00
2010,DPT,1426,Senior Clerk Typist,12.00,1727.00,2099.00
2010,DPT,1444,Secretary 1,7.00,1646.00,1999.00
2010,DPT,1446,Secretary 2,17.00,1904.00,2314.00
2010,DPT,1450,Executive Secretary 1,4.77,2074.00,2521.00
2010,DPT,1452,Executive Secretary 2,2.00,2377.00,2890.00
2010,DPT,1454,Executive Secretary 3,1.00,2582.00,3138.00
2010,DPT,1630,Account Clerk,4.00,1626.00,1975.00
2010,DPT,1632,Senior Account Clerk,2.00,1881.00,2287.00
2010,DPT,1634,Principal Account Clerk,1.00,2124.00,2582.00
2010,DPT,1652,Accountant II,1.00,2365.00,2874.00
2010,DPT,1654,Accountant III,2.00,2862.00,3479.00
2010,DPT,1657,Accountant IV,5.00,3313.00,4028.00
2010,DPT,1760,Offset Machine Operator,1.00,1752.00,2130.00
2010,DPT,1764,Mail & Reproduction Svc Sprv,1.00,2247.00,2732.00
2010,DPT,1820,Junior Administrative Analyst,1.00,1862.00,2264.00
2010,DPT,1822,Administrative Analyst,6.00,2449.00,2977.00
2010,DPT,1823,Senior Administrative Analyst,11.00,2977.00,3618.00
2010,DPT,1824,Pr Administrative Analyst,20.75,3446.00,4188.00
2010,DPT,1840,Junior Management Assistant,1.00,1985.00,2412.00
2010,DPT,1842,Management Assistant,2.00,2252.00,2737.00
2010,DPT,1844,Senior Management Assistant,4.00,2582.00,3138.00
2010,DPT,1920,Inventory Clerk,3.00,1513.00,1835.00
2010,DPT,1926,Sr Materials & Supplies Sprv,1.00,1706.00,2074.00
2010,DPT,1929,Parts Storekeeper,39.00,1862.00,2264.00
2010,DPT,1931,Senior Parts Storekeeper,6.00,2023.00,2459.00
2010,DPT,1935,Principal Parts Storekeeper,2.77,2124.00,2582.00
2010,DPT,1937,Supervising Parts Storekeeper,1.00,2230.00,2711.00
2010,DPT,1942,Asst Materials Coordinator,4.00,2700.00,3282.00
2010,DPT,1944,Materials Coordinator,2.00,3446.00,4188.00
2010,DPT,1950,Assistant Purchaser,7.54,2004.00,2435.00
2010,DPT,2708,Custodian,52.00,1584.00,1923.00
2010,DPT,2716,Custodial Assistant Supervisor,5.00,1740.00,2115.00
2010,DPT,2719,Janitorial Svcs Asst Sprv,1.00,2079.00,2527.00
2010,DPT,2720,Janitorial Services Supervisor,1.00,2115.00,2571.00
2010,DPT,2978,Contract Compliance Officer 2,4.00,3788.00,4604.00
2010,DPT,2992,Contract Compliance Officer 1,3.00,2890.00,3513.00
2010,DPT,3417,Gardener,3.00,1941.00,2360.00
2010,DPT,3630,Librarian 1,1.00,2365.00,2874.00
2010,DPT,5174,Administrative Engineer,4.00,4246.00,5161.00
2010,DPT,5201,Junior Engineer,3.00,2596.00,3155.00
2010,DPT,5203,Asst Engr,38.00,2933.00,3566.00
2010,DPT,5207,Assoc Engineer,39.00,3410.00,4145.00
2010,DPT,5211,Eng/Arch/Landscape Arch Sr,17.00,4570.00,5556.00
2010,DPT,5212,Engineer/Architect Principal,5.00,5303.00,6446.00
2010,DPT,5241,Engineer,31.77,3948.00,4799.00
2010,DPT,5246,Radio Engineer,1.00,4082.00,4961.00
2010,DPT,5277,Planner 1,2.00,2145.00,2607.00
2010,DPT,5278,Planner 2,1.00,2607.00,3169.00
2010,DPT,5283,Planner 5,3.77,4352.00,5291.00
2010,DPT,5288,Transit Planner 2,9.00,2607.00,3169.00
2010,DPT,5289,Transit Planner III,11.77,3093.00,3760.00
2010,DPT,5290,Transit Planner 4,8.00,3668.00,4458.00
2010,DPT,5362,Engineering Assistant,3.00,2188.00,2660.00
2010,DPT,5364,Engineering Associate 1,2.00,2424.00,2946.00
2010,DPT,5380,"StdntDsgnTrain1, Arch/Eng/Plng",5.00,1857.00,1857.00
2010,DPT,5381,StdntDsgn Train2/Arch/Eng/Plng,2.29,1993.00,1993.00
2010,DPT,5502,Project Manager 1,4.00,4436.00,4436.00
2010,DPT,5504,Project Manager 2,6.00,5134.00,5134.00
2010,DPT,5506,Project Manager 3,2.00,6231.00,6231.00
2010,DPT,6130,Safety Analyst,6.00,3460.00,4206.00
2010,DPT,6137,Assistant Industrial Hygienist,1.00,2607.00,3169.00
2010,DPT,6138,Industrial Hygienist,1.00,3460.00,4206.00
2010,DPT,6235,Heating/Ventilating Inspector,1.00,3346.00,4067.00
2010,DPT,6252,Line Inspector,1.00,3346.00,4067.00
2010,DPT,6318,Construction Inspector,10.00,2960.00,3597.00
2010,DPT,6319,Senior Const Inspector,3.00,3263.00,3966.00
2010,DPT,7110,Mobile Equipment Asst Sprv,1.00,2940.00,3574.00
2010,DPT,7120,Bldgs & Grounds Maint Supt,1.00,4212.00,4212.00
2010,DPT,7126,Mech Shop & Equip Supt,2.00,3199.00,3888.00
2010,DPT,7205,Chief Stationary Engineer,2.00,3671.00,3671.00
2010,DPT,7215,General Laborer Supervisor 1,3.00,2079.00,2527.00
2010,DPT,7216,Electrical Trnst Shop Sprv 1,7.00,3527.00,4286.00
2010,DPT,7219,Maintenance Scheduler,5.00,2124.00,2582.00
2010,DPT,7223,Cable Machinery Supervisor,1.00,4549.00,4549.00
2010,DPT,7225,Transit Paint Shop Sprv1,1.00,3883.00,3883.00
2010,DPT,7226,Carpenter Supervisor 1,2.00,3169.00,3851.00
2010,DPT,7228,Automotive Trnst Shop Sprv 1,6.00,4284.00,4284.00
2010,DPT,7235,Transit Power Line Sprv1,8.00,3217.00,3910.00
2010,DPT,7238,Electrician Supervisor 1,1.00,3263.00,3966.00
2010,DPT,7241,Senior Maintenance Controller,1.00,3883.00,3883.00
2010,DPT,7242,Painter Supervisor 1,1.00,2685.00,3446.00
2010,DPT,7244,Power Plant Supervisor 1,1.00,2764.00,3359.00
2010,DPT,7249,Automotive Mechanic Sprv 1,5.00,3883.00,3883.00
2010,DPT,7251,Track Maint Wrk Sprv 1,11.00,2539.00,3087.00
2010,DPT,7253,Electrical Trnst Mech Sprv 1,6.77,3199.00,3888.00
2010,DPT,7254,Automotive Machinist Sprv 1,1.00,3883.00,3883.00
2010,DPT,7255,Power House Electrician Sprv 1,1.00,3108.00,3777.00
2010,DPT,7256,Electric Motor Repair Sprv 1,1.00,3199.00,3888.00
2010,DPT,7258,Maintenance Machinist Sprv 1,2.00,3883.00,3883.00
2010,DPT,7262,Maintenance Planner,5.00,3819.00,3819.00
2010,DPT,7264,Auto Body & Fender Wrk Sprv 1,1.00,3883.00,3883.00
2010,DPT,7274,Trnst Power Line Wrk Sprv 2,2.00,3460.00,4206.00
2010,DPT,7279,Power House Electrician Sprv 2,1.00,3460.00,4206.00
2010,DPT,7286,Wire Rope Cable Maint Sprv,1.00,3382.00,3382.00
2010,DPT,7287,Sprv Electronic Main Tech,2.00,3703.00,4500.00
2010,DPT,7305,Metal Fabricator,1.00,2319.00,2819.00
2010,DPT,7306,Automotive Body & Fender Wrk,38.00,2923.00,2923.00
2010,DPT,7308,Cable Splicer,2.00,3108.00,3777.00
2010,DPT,7309,Car and Auto Painter,15.00,2923.00,2923.00
2010,DPT,7313,Automotive Machinist,15.00,2954.00,2954.00
2010,DPT,7318,Electronic Maintenance Tech,110.85,3199.00,3888.00
2010,DPT,7319,Electric Motor Repairer,10.00,2472.00,3005.00
2010,DPT,7322,Auto Body&Fender Wrk Asst Sprv,1.00,3522.00,3522.00
2010,DPT,7326,Glazier,7.00,2596.00,3155.00
2010,DPT,7328,"Operating Engineer, Universal",3.00,2800.00,3403.00
2010,DPT,7329,Electr Maint Tech Asst Sprv,19.31,3460.00,4206.00
2010,DPT,7332,Maintenance Machinist,25.00,2507.00,3047.00
2010,DPT,7333,Apprentice Stationary Engineer,1.00,1880.00,2748.00
2010,DPT,7334,Stationary Engineer,24.00,2893.00,2893.00
2010,DPT,7335,Senior Stationary Engineer,6.00,3279.00,3279.00
2010,DPT,7340,Maintenance Controller,10.00,3522.00,3522.00
2010,DPT,7342,Locksmith,1.00,2571.00,3126.00
2010,DPT,7344,Carpenter,10.00,2571.00,3126.00
2010,DPT,7345,Electrician,7.00,2890.00,3513.00
2010,DPT,7346,Painter,5.00,2365.00,2874.00
2010,DPT,7347,Plumber,3.00,2989.00,3633.00
2010,DPT,7355,Truck Driver,4.00,2317.00,2951.00
2010,DPT,7358,Pattern Maker,1.00,2700.00,3282.00
2010,DPT,7364,Power House Operator,6.00,2297.00,2793.00
2010,DPT,7365,Senior Power House Operator,7.00,2596.00,3155.00
2010,DPT,7366,Electronic Control Sys Tech,22.00,3391.00,3648.00
2010,DPT,7371,Electrical Transit System Mech,232.00,2507.00,3047.00
2010,DPT,7376,Sheet Metal Worker,2.00,3005.00,3653.00
2010,DPT,7380,"Electrl Trnst Mech, Asst Sprv",26.08,2902.00,3527.00
2010,DPT,7381,Automotive Mechanic,115.00,2923.00,2923.00
2010,DPT,7382,Automotive Mechanic Asst Sprv,12.00,3522.00,3522.00
2010,DPT,7390,Welder,12.00,2521.00,3064.00
2010,DPT,7408,Assistant Power House Operator,2.00,1827.00,2221.00
2010,DPT,7410,Automotive Service Worker,83.00,1914.00,2326.00
2010,DPT,7412,Auto Svc Wrk Asst Sprv,3.00,2120.00,2577.00
2010,DPT,7430,Asst Electronic Main Tech,12.00,2764.00,3359.00
2010,DPT,7432,Electrical Line Helper,7.00,2377.00,2890.00
2010,DPT,7434,Maintenance Machinist Helper,3.00,1844.00,2242.00
2010,DPT,7454,Traffic Signal Operator,2.00,1316.00,1596.00
